@|2015.03.24 05:17|buy|0.10|EURUSD|1.09152|||2015.03.24 05:17|1.09152|0.00|0.00|-4.20
@|2015.03.24 05:26|buy|0.10|EURUSD|1.09120|||2015.03.24 05:26|1.09120|0.00|0.00|-4.30
@|2015.03.24 05:50|buy|0.10|GBPUSD|1.49353|||2015.03.24 05:50|1.49353|0.00|0.00|-5.80
@|2015.03.24 05:50|sell|0.10|EURUSD|1.09092|||2015.03.24 05:50|1.09092|0.00|0.00|7.90
@|2015.03.24 05:55|buy|0.10|EURUSD|1.09048|||2015.03.24 05:55|1.09048|0.00|0.00|-4.60
@|2015.03.24 05:55|buy|0.10|GBPUSD|1.49295|||2015.03.24 05:55|1.49295|0.00|0.00|-6.00
@|2015.03.24 06:01|buy|0.10|EURUSD|1.09066|||2015.03.24 06:01|1.09066|0.00|0.00|0.30
@|2015.03.24 06:08|sell|0.10|GBPUSD|1.49340|||2015.03.24 06:08|1.49340|0.00|0.00|-5.60
@|2015.03.24 06:08|sell|0.10|EURUSD|1.09139|||2015.03.24 06:08|1.09139|0.00|0.00|-4.90
@|2015.03.24 06:11|buy|0.10|EURUSD|1.09092|||2015.03.24 06:11|1.09092|0.00|0.00|-5.10
@|2015.03.24 06:12|buy|0.10|GBPUSD|1.49279|||2015.03.24 06:12|1.49279|0.00|0.00|-6.30
@|2015.03.24 06:29|sell|0.10|EURUSD|1.09132|||2015.03.24 06:29|1.09132|0.00|0.00|-4.30
@|2015.03.24 06:35|sell|0.10|GBPUSD|1.49342|||2015.03.24 06:35|1.49342|0.00|0.00|-2.60
@|2015.03.24 06:35|sell|0.10|EURUSD|1.09149|||2015.03.24 06:35|1.09149|0.00|0.00|-3.70
@|2015.03.24 06:47|buy|0.10|EURUSD|1.09163|||2015.03.24 06:47|1.09163|0.00|0.00|-3.90
@|2015.03.24 06:53|buy|0.10|GBPUSD|1.49423|||2015.03.24 06:53|1.49423|0.00|0.00|3.60
@|2015.03.24 07:00|sell|0.10|EURUSD|1.09201|||2015.03.24 07:00|1.09201|0.00|0.00|0.70
@|2015.03.24 07:09|sell|0.10|EURUSD|1.09209|||2015.03.24 07:09|1.09209|0.00|0.00|-5.00
@|2015.03.24 07:20|buy|0.10|EURUSD|1.09196|||2015.03.24 07:20|1.09196|0.00|0.00|0.50
@|2015.03.24 07:27|sell|0.10|EURUSD|1.09247|||2015.03.24 07:27|1.09247|0.00|0.00|-3.60
@|2015.03.24 07:28|buy|0.10|EURUSD|1.09194|||2015.03.24 07:28|1.09194|0.00|0.00|-5.30
@|2015.03.24 07:32|sell|0.10|EURUSD|1.09275|||2015.03.24 07:32|1.09275|0.00|0.00|-5.30
@|2015.03.24 07:38|sell|0.10|EURUSD|1.09333|||2015.03.24 07:38|1.09333|0.00|0.00|-4.40
@|2015.03.24 07:57|sell|0.10|GBPUSD|1.49410|||2015.03.24 07:57|1.49410|0.00|0.00|0.40
@|2015.03.24 08:03|sell|0.10|GBPUSD|1.49467|||2015.03.24 08:03|1.49467|0.00|0.00|-6.70
@|2015.03.24 08:07|sell|0.10|EURUSD|1.09456|||2015.03.24 08:07|1.09456|0.00|0.00|3.00
@|2015.03.24 08:14|sell|0.10|GBPUSD|1.49435|||2015.03.24 08:14|1.49435|0.00|0.00|7.70
@|2015.03.24 08:16|buy|0.10|EURUSD|1.09381|||2015.03.24 08:16|1.09381|0.00|0.00|-4.50
@|2015.03.24 08:20|buy|0.10|GBPUSD|1.49437|||2015.03.24 08:20|1.49437|0.00|0.00|0.30
@|2015.03.24 08:21|buy|0.10|EURUSD|1.09358|||2015.03.24 08:21|1.09358|0.00|0.00|-3.70
@|2015.03.24 08:26|sell|0.10|EURUSD|1.09405|||2015.03.24 08:26|1.09405|0.00|0.00|-5.00
@|2015.03.24 08:39|sell|0.10|EURUSD|1.09332|||2015.03.24 08:39|1.09332|0.00|0.00|2.30
@|2015.03.24 08:42|sell|0.10|GBPUSD|1.49425|||2015.03.24 08:42|1.49425|0.00|0.00|-1.70
@|2015.03.24 08:52|sell|0.10|EURUSD|1.09333|||2015.03.24 08:52|1.09333|0.00|0.00|7.40
@|2015.03.24 08:57|buy|0.10|EURUSD|1.09187|||2015.03.24 08:57|1.09187|0.00|0.00|-5.20
@|2015.03.24 09:01|sell|0.10|GBPUSD|1.49298|||2015.03.24 09:01|1.49298|0.00|0.00|14.70
@|2015.03.24 09:12|buy|0.10|EURUSD|1.09243|||2015.03.24 09:12|1.09243|0.00|0.00|4.10
@|2015.03.24 09:12|buy|0.10|GBPUSD|1.49264|||2015.03.24 09:12|1.49264|0.00|0.00|2.20
@|2015.03.24 09:13|buy|0.10|EURUSD|1.09170|||2015.03.24 09:13|1.09170|0.00|0.00|-5.30
@|2015.03.24 09:15|buy|0.10|EURUSD|1.09180|||2015.03.24 09:15|1.09180|0.00|0.00|-4.40
@|2015.03.24 09:17|buy|0.10|EURUSD|1.09091|||2015.03.24 09:17|1.09091|0.00|0.00|-4.00
@|2015.03.24 09:25|sell|0.10|EURUSD|1.09232|||2015.03.24 09:25|1.09232|0.00|0.00|-4.30
@|2015.03.24 09:28|sell|0.10|EURUSD|1.09270|||2015.03.24 09:28|1.09270|0.00|0.00|-4.00
@|2015.03.24 09:29|buy|0.10|EURUSD|1.09390|||2015.03.24 09:29|1.09390|0.00|0.00|12.10
@|2015.03.24 09:29|buy|0.10|GBPUSD|1.49428|||2015.03.24 09:29|1.49428|0.00|0.00|22.30
@|2015.03.24 09:30|buy|0.10|EURUSD|1.09361|||2015.03.24 09:30|1.09361|0.00|0.00|-3.90
@|2015.03.24 09:32|buy|0.10|GBPUSD|1.49448|||2015.03.24 09:32|1.49448|0.00|0.00|2.10
@|2015.03.24 09:32|buy|0.10|EURUSD|1.09382|||2015.03.24 09:32|1.09382|0.00|0.00|1.60
@|2015.03.24 09:39|buy|0.10|EURUSD|1.09372|||2015.03.24 09:39|1.09372|0.00|0.00|0.10
@|2015.03.24 09:39|buy|0.10|GBPUSD|1.49341|||2015.03.24 09:39|1.49341|0.00|0.00|-5.30
@|2015.03.24 09:44|buy|0.10|GBPUSD|1.49282|||2015.03.24 09:44|1.49282|0.00|0.00|-5.90
@|2015.03.24 09:45|sell|0.10|EURUSD|1.09371|||2015.03.24 09:45|1.09371|0.00|0.00|0.60
@|2015.03.24 09:46|sell|0.10|EURUSD|1.09406|||2015.03.24 09:46|1.09406|0.00|0.00|-5.10
@|2015.03.24 09:46|sell|0.10|GBPUSD|1.49339|||2015.03.24 09:46|1.49339|0.00|0.00|-5.20
@|2015.03.24 09:47|sell|0.10|GBPUSD|1.49398|||2015.03.24 09:47|1.49398|0.00|0.00|-7.70
@|2015.03.24 09:50|sell|0.10|GBPUSD|1.49428|||2015.03.24 09:50|1.49428|0.00|0.00|-7.70
@|2015.03.24 09:52|sell|0.10|EURUSD|1.09495|||2015.03.24 09:52|1.09495|0.00|0.00|-3.60
@|2015.03.24 09:53|sell|0.10|EURUSD|1.09508|||2015.03.24 09:53|1.09508|0.00|0.00|-4.30
@|2015.03.24 09:54|buy|0.10|GBPUSD|1.49401|||2015.03.24 09:54|1.49401|0.00|0.00|-4.70
@|2015.03.24 09:54|sell|0.10|EURUSD|1.09536|||2015.03.24 09:54|1.09536|0.00|0.00|1.20
@|2015.03.24 09:55|sell|0.10|EURUSD|1.09520|||2015.03.24 09:55|1.09520|0.00|0.00|-0.90
@|2015.03.24 09:57|sell|0.10|EURUSD|1.09535|||2015.03.24 09:57|1.09535|0.00|0.00|-3.50
@|2015.03.24 10:00|buy|0.10|GBPUSD|1.49429|||2015.03.24 10:00|1.49429|0.00|0.00|0.90
@|2015.03.24 10:02|buy|0.10|EURUSD|1.09600|||2015.03.24 10:02|1.09600|0.00|0.00|4.80
@|2015.03.24 10:03|buy|0.10|GBPUSD|1.49441|||2015.03.24 10:03|1.49441|0.00|0.00|-5.80
@|2015.03.24 10:04|buy|0.10|EURUSD|1.09539|||2015.03.24 10:04|1.09539|0.00|0.00|-3.90
@|2015.03.24 10:07|buy|0.10|GBPUSD|1.49451|||2015.03.24 10:07|1.49451|0.00|0.00|-1.20
@|2015.03.24 10:11|buy|0.10|GBPUSD|1.49483|||2015.03.24 10:11|1.49483|0.00|0.00|2.70
@|2015.03.24 10:13|buy|0.10|GBPUSD|1.49472|||2015.03.24 10:13|1.49472|0.00|0.00|-1.70
@|2015.03.24 10:17|sell|0.10|GBPUSD|1.49516|||2015.03.24 10:17|1.49516|0.00|0.00|-6.20
@|2015.03.24 10:22|buy|0.10|GBPUSD|1.49520|||2015.03.24 10:22|1.49520|0.00|0.00|-2.70
@|2015.03.24 10:25|sell|0.10|EURUSD|1.09795|||2015.03.24 10:25|1.09795|0.00|0.00|-2.70
@|2015.03.24 10:27|buy|0.10|GBPUSD|1.49518|||2015.03.24 10:27|1.49518|0.00|0.00|-5.30
@|2015.03.24 10:27|sell|0.10|EURUSD|1.09801|||2015.03.24 10:27|1.09801|0.00|0.00|-3.20
@|2015.03.24 10:31|buy|0.10|GBPUSD|1.49445|||2015.03.24 10:31|1.49445|0.00|0.00|-6.90
@|2015.03.24 10:34|sell|0.10|EURUSD|1.09884|||2015.03.24 10:34|1.09884|0.00|0.00|-4.80
@|2015.03.24 10:35|buy|0.10|GBPUSD|1.49502|||2015.03.24 10:35|1.49502|0.00|0.00|1.10
@|2015.03.24 10:35|sell|0.10|EURUSD|1.09912|||2015.03.24 10:35|1.09912|0.00|0.00|-4.20
@|2015.03.24 10:36|sell|0.10|EURUSD|1.09952|||2015.03.24 10:36|1.09952|0.00|0.00|-1.60
@|2015.03.24 10:37|sell|0.10|EURUSD|1.09962|||2015.03.24 10:37|1.09962|0.00|0.00|-4.30
@|2015.03.24 10:38|sell|0.10|EURUSD|1.09994|||2015.03.24 10:38|1.09994|0.00|0.00|-2.60
@|2015.03.24 10:39|sell|0.10|EURUSD|1.09978|||2015.03.24 10:39|1.09978|0.00|0.00|-0.70
@|2015.03.24 10:41|sell|0.10|EURUSD|1.09988|||2015.03.24 10:41|1.09988|0.00|0.00|-4.80
@|2015.03.24 10:42|sell|0.10|EURUSD|1.09982|||2015.03.24 10:42|1.09982|0.00|0.00|-5.20
@|2015.03.24 10:44|sell|0.10|EURUSD|1.09929|||2015.03.24 10:44|1.09929|0.00|0.00|-5.30
@|2015.03.24 10:47|sell|0.10|GBPUSD|1.49572|||2015.03.24 10:47|1.49572|0.00|0.00|6.70
@|2015.03.24 10:48|buy|0.10|EURUSD|1.09830|||2015.03.24 10:48|1.09830|0.00|0.00|0.90
@|2015.03.24 10:50|buy|0.10|GBPUSD|1.49626|||2015.03.24 10:50|1.49626|0.00|0.00|2.00
@|2015.03.24 10:53|sell|0.10|EURUSD|1.09798|||2015.03.24 10:53|1.09798|0.00|0.00|1.20
@|2015.03.24 10:55|buy|0.10|GBPUSD|1.49449|||2015.03.24 10:55|1.49449|0.00|0.00|-6.80
@|2015.03.24 10:56|sell|0.10|EURUSD|1.09793|||2015.03.24 10:56|1.09793|0.00|0.00|-5.30
@|2015.03.24 10:59|sell|0.10|EURUSD|1.09882|||2015.03.24 10:59|1.09882|0.00|0.00|-5.40
@|2015.03.24 11:00|sell|0.10|GBPUSD|1.49578|||2015.03.24 11:00|1.49578|0.00|0.00|-7.50
@|2015.03.24 11:02|sell|0.10|EURUSD|1.09864|||2015.03.24 11:02|1.09864|0.00|0.00|5.60
@|2015.03.24 11:05|sell|0.10|GBPUSD|1.49547|||2015.03.24 11:05|1.49547|0.00|0.00|1.80
@|2015.03.24 11:06|buy|0.10|EURUSD|1.09872|||2015.03.24 11:06|1.09872|0.00|0.00|0.90
@|2015.03.24 11:08|buy|0.10|EURUSD|1.09788|||2015.03.24 11:08|1.09788|0.00|0.00|-4.20
@|2015.03.24 11:10|buy|0.10|EURUSD|1.09752|||2015.03.24 11:10|1.09752|0.00|0.00|-3.10
@|2015.03.24 11:13|sell|0.10|EURUSD|1.09841|||2015.03.24 11:13|1.09841|0.00|0.00|-4.40
@|2015.03.24 11:13|sell|0.10|GBPUSD|1.49501|||2015.03.24 11:13|1.49501|0.00|0.00|2.70
@|2015.03.24 11:16|sell|0.10|EURUSD|1.09785|||2015.03.24 11:16|1.09785|0.00|0.00|1.10
@|2015.03.24 11:17|sell|0.10|EURUSD|1.09818|||2015.03.24 11:17|1.09818|0.00|0.00|-2.10
@|2015.03.24 11:20|sell|0.10|EURUSD|1.09840|||2015.03.24 11:20|1.09840|0.00|0.00|-4.60
@|2015.03.24 11:25|buy|0.10|EURUSD|1.09787|||2015.03.24 11:25|1.09787|0.00|0.00|-3.30
@|2015.03.24 11:30|buy|0.10|EURUSD|1.09815|||2015.03.24 11:30|1.09815|0.00|0.00|-3.50
@|2015.03.24 11:32|buy|0.10|EURUSD|1.09837|||2015.03.24 11:32|1.09837|0.00|0.00|-5.20
@|2015.03.24 11:36|buy|0.10|EURUSD|1.09726|||2015.03.24 11:36|1.09726|0.00|0.00|-1.80
@|2015.03.24 11:39|buy|0.10|EURUSD|1.09641|||2015.03.24 11:39|1.09641|0.00|0.00|-3.00
